Temperature (C),Humidity,Wind Speed (km/h),Pressure (millibars)
21.622222222222227,0.89,5.6511,1014.44
21.894444444444442,0.84,7.760200000000001,1014.75
12.249999999999998,0.96,10.8997,1011.25
12.272222222222226,0.96,10.5938,1010.75
14.583333333333336,0.96,5.6350000000000025,1016.6
12.266666666666666,0.96,10.6582,1010.23
12.316666666666668,0.96,10.6421,1009.93
12.9,0.96,11.7852,1009.82
12.85,1.0,12.525800000000002,1009.81
13.888888888888893,0.93,15.536500000000002,1010.02
14.83888888888889,0.94,14.9247,1010.51
14.97777777777778,0.93,15.262800000000002,1010.73
16.016666666666666,0.93,19.8835,1010.83
16.022222222222226,0.93,17.951500000000006,1011.44
16.13888888888889,0.93,15.134000000000002,1011.63
17.27777777777778,0.87,15.246700000000002,1012.15
17.194444444444443,0.88,14.329,1012.45
17.31666666666667,0.93,10.3845,1012.84
17.338888888888892,0.98,8.7262,1013.06
17.711111111111116,0.96,11.3344,1013.35
17.800000000000004,0.96,7.856800000000002,1013.91
17.194444444444443,0.99,8.903300000000002,1014.5
16.977777777777778,0.94,7.3738,1015.11
17.061111111111117,0.93,7.631400000000001,1015.91
16.549999999999994,0.99,13.9748,1016.9
15.583333333333336,0.96,6.3756,1017.19
15.533333333333335,0.96,10.3845,1017.72
15.02222222222222,1.0,6.4239000000000015,1017.73
12.677777777777774,0.96,3.880100000000001,1019.7
14.927777777777774,1.0,6.0697,1018.12
14.883333333333333,1.0,10.8675,1018.23
15.377777777777775,0.96,13.3147,1018.52
15.466666666666667,0.96,13.9909,1019.3
16.116666666666664,0.93,14.1197,1019.6
17.144444444444446,0.88,13.9426,1019.86
17.849999999999994,0.84,14.0714,1020.11
19.00555555555555,0.83,15.504300000000002,1020.12
20.149999999999995,0.73,18.6438,1020.18
22.238888888888887,0.64,16.9533,1020.13
22.33333333333333,0.63,19.7386,1020.11
23.022222222222233,0.59,19.3844,1019.99
22.88888888888889,0.56,17.227,1019.8
22.800000000000004,0.52,21.3808,1019.52
22.88333333333333,0.48,19.5454,1019.53
22.266666666666666,0.49,20.0606,1019.49
22.19444444444445,0.49,13.7494,1019.48
19.22222222222221,0.65,9.1931,1019.68
16.133333333333333,0.87,9.177,1019.98
14.97777777777778,0.9,6.44,1020.2
13.566666666666668,0.92,6.2951000000000015,1020.38
13.216666666666665,0.91,3.1878,1020.51
12.616666666666667,0.96,6.262900000000001,1020.31
15.055555555555555,0.95,1.8354,1015.84
11.57777777777778,1.0,6.1502,1019.92
11.505555555555556,1.0,6.2951000000000015,1019.82
11.711111111111107,0.95,6.8425,1019.73
13.68888888888889,0.93,4.8944,1019.7
17.022222222222222,0.73,7.824600000000001,1019.8
17.950000000000006,0.69,9.0482,1019.87
21.13333333333334,0.57,8.8067,1019.89
22.24444444444445,0.53,8.919400000000003,1019.69
22.70000000000001,0.48,8.935500000000003,1019.48
23.81666666666667,0.5,9.0965,1019.18
24.92777777777778,0.47,7.3738,1018.67
25.822222222222226,0.43,4.0894,1018.14
25.99444444444445,0.49,3.1073,1017.38
26.038888888888888,0.47,1.2880000000000005,1016.96
25.99444444444445,0.51,2.4794,1016.46
25.95,0.47,0.27370000000000005,1016.07
23.93888888888889,0.61,4.6690000000000005,1015.87
22.38333333333334,0.6,4.5402000000000005,1015.56
19.78888888888889,0.78,3.1556,1015.37
19.122222222222227,0.79,6.117999999999999,1015.58
17.061111111111117,0.91,3.3327,1015.79
15.883333333333335,0.93,3.22,1015.47
16.394444444444446,0.91,3.1395,1015.17
17.61111111111111,0.84,5.9248,1012.26
13.77222222222222,1.0,3.1878,1014.86
13.77222222222222,0.96,3.2039,1014.35
14.33888888888889,0.96,3.8318,1014.11
16.95,0.93,4.83,1014.05
19.87222222222222,0.79,4.6690000000000005,1013.84
21.855555555555558,0.78,10.6582,1013.8
22.805555555555557,0.73,10.835300000000002,1013.55
24.95555555555556,0.62,13.9426,1013.47
25.13888888888889,0.62,12.2038,1013.33
26.08888888888889,0.58,10.8997,1013.25
27.24444444444445,0.45,8.1305,1012.85
27.272222222222233,0.43,11.3988,1012.44
27.800000000000004,0.41,9.3541,1012.23
27.777777777777786,0.43,4.4597000000000016,1011.76
27.805555555555557,0.42,4.9427,1011.26
27.777777777777786,0.4,2.9785000000000004,1010.98
27.66111111111111,0.39,0.1449,1010.96
24.105555555555554,0.7,3.3488,1010.96
21.088888888888885,0.74,2.9624,1011.07
19.88333333333334,0.82,3.0751,1011.67
18.983333333333334,0.84,3.2039,1011.75
19.238888888888887,0.75,11.27,1011.8
17.666666666666668,0.8,3.22,1011.97
18.98888888888889,0.83,3.1556,1012.1
17.016666666666666,0.88,3.2039,1011.67
15.955555555555556,0.93,0.0,1011.39
15.105555555555556,0.99,3.22,1011.51
17.022222222222222,0.93,0.0,1011.8
20.866666666666667,0.75,0.1449,1012.07
22.66666666666667,0.71,3.6386,1012.09
25.027777777777786,0.64,9.3702,1012.34
26.18333333333333,0.59,11.0124,1012.15
27.272222222222233,0.52,10.980200000000002,1012.26
27.288888888888888,0.51,7.760200000000001,1012.44
28.83888888888889,0.46,10.6421,1012.24
28.70555555555556,0.42,8.758400000000002,1011.84
28.86666666666666,0.4,9.2575,1011.55
28.961111111111112,0.43,4.83,1011.15
28.95000000000001,0.38,2.4311000000000003,1010.75
28.83888888888889,0.41,4.83,1010.53
27.777777777777786,0.46,3.3166,1010.55
25.261111111111113,0.61,4.4919,1010.88
22.73333333333333,0.73,9.5151,1011.35
22.644444444444453,0.74,10.8997,1011.75
21.84444444444444,0.75,9.982,1011.87
19.983333333333334,0.81,6.2951000000000015,1011.97
19.355555555555558,0.82,3.0751,1011.97
19.26666666666668,0.85,3.3649,1013.23
18.216666666666672,0.87,6.0375000000000005,1012.15
18.15,0.85,6.2951000000000015,1011.99
17.166666666666668,0.9,3.2039,1012.43
18.783333333333328,0.9,4.6851,1012.75
22.066666666666666,0.77,3.3649,1012.76
23.777777777777786,0.67,7.840700000000001,1012.97
26.06666666666667,0.58,10.787,1013.25
27.75555555555555,0.53,9.4507,1013.35
28.82777777777777,0.44,10.6743,1013.53
28.93888888888889,0.43,10.996300000000002,1013.45
29.977777777777767,0.41,8.033900000000001,1013.35
30.027777777777786,0.42,9.3058,1013.09
30.094444444444452,0.46,9.7405,1012.83
30.13888888888889,0.43,7.889000000000001,1012.53
30.13888888888889,0.42,8.0983,1012.29
30.0,0.43,7.905100000000001,1011.95
28.83888888888889,0.49,4.8139,1011.94
26.37222222222222,0.58,5.1037,1012.2
23.844444444444452,0.7,7.905100000000001,1012.55
23.177777777777766,0.72,6.2468,1013.15
22.09444444444444,0.76,6.3112,1013.21
6.0944444444444414,0.77,13.5562,1005.26
3.3166666666666664,0.94,3.381,1012.52
6.2333333333333325,0.79,6.9069,1006.68
5.727777777777778,0.82,10.787,1006.73
6.6388888888888875,0.78,10.6099,1007.21
7.788888888888893,0.72,9.3058,1007.52
10.794444444444444,0.59,11.27,1007.64
10.294444444444443,0.61,9.7244,1008.31
8.966666666666667,0.77,22.13750000000001,1009.73
8.988888888888889,0.77,8.162700000000001,1011.0
9.755555555555556,0.66,5.0071,1011.26
10.1,0.71,8.3237,1011.31
11.322222222222226,0.61,12.9122,1011.62
12.05,0.58,12.2682,1011.51
13.844444444444445,0.52,10.4972,1011.15
12.85,0.52,13.040999999999999,1011.23
12.383333333333333,0.6,11.3344,1010.9
10.116666666666667,0.76,11.0124,1010.96
8.933333333333332,0.77,3.2683,1011.33
7.383333333333333,0.86,7.5992,1012.13
5.022222222222221,0.93,1.6583,1012.26
5.488888888888892,0.93,1.3685,1012.47
4.783333333333333,0.93,3.5903,1012.88
3.2888888888888896,0.92,6.021400000000001,1013.28
-1.7166666666666666,0.66,20.3987,1025.87
-1.5444444444444452,0.83,7.953400000000001,1024.06
-2.316666666666668,0.72,17.3075,1025.59
-2.8277777777777766,0.71,17.3075,1025.47
-2.7555555555555564,0.76,16.6635,1025.24
-2.8277777777777766,0.71,15.955100000000002,1024.79
-2.8277777777777766,0.78,14.441700000000004,1024.66
-2.2722222222222217,0.77,15.826300000000002,1024.39
-1.2055555555555566,0.75,17.693900000000006,1024.66
-0.022222222222221748,0.69,17.4202,1024.68
1.0444444444444458,0.65,14.2485,1024.69
2.1555555555555572,0.6,14.7476,1024.47
2.688888888888892,0.58,14.6188,1024.05
2.6388888888888893,0.59,13.6528,1023.13
2.7833333333333323,0.58,14.715400000000002,1022.64
2.7833333333333323,0.61,14.6027,1021.54
2.8444444444444437,0.62,14.296800000000005,1020.92
2.7333333333333343,0.62,14.312900000000004,1020.46
2.666666666666665,0.63,12.6224,1019.78
1.988888888888888,0.67,13.7172,1019.41
1.1166666666666656,0.75,11.8657,1019.55
0.5833333333333317,0.76,6.2146,1019.26
0.3833333333333321,0.76,7.3416,1018.73
-0.5277777777777773,0.92,10.996300000000002,1018.44
-1.083333333333333,0.96,3.8962,1017.82
-0.5722222222222229,0.93,6.8747,1017.09
-1.083333333333333,0.96,3.944500000000001,1016.45
-1.083333333333333,0.96,3.8318,1015.65
-0.9777777777777786,0.96,13.6206,1015.49
-1.083333333333333,0.92,10.5938,1015.34
-1.083333333333333,1.0,10.3523,1015.04
-0.9888888888888896,1.0,3.4132,1014.9
0.00555555555555445,0.93,3.8962,1014.84
-0.044444444444443496,0.93,8.0661,1014.84
-0.033333333333332625,0.93,8.9838,1014.59
0.0500000000000019,0.93,12.2521,1014.33
0.0500000000000019,0.93,12.7512,1013.94
0.0944444444444454,0.93,16.8245,1013.39
0.0944444444444454,0.92,15.504300000000002,1012.94
0.0944444444444454,0.85,15.3594,1012.65
0.16111111111111065,0.92,13.7333,1012.25
0.022222222222221748,0.92,7.6636,1011.98
0.0,0.92,7.824600000000001,1012.27
0.11111111111111267,0.92,5.2003,1012.72
0.0,0.92,3.3327,1012.67
-0.022222222222221748,0.92,6.44,1012.66
0.0611111111111108,0.92,6.8264000000000005,1012.66
0.0,0.89,6.2146,1012.47
-0.5333333333333338,0.92,3.3649,1012.18
1.3722222222222216,0.78,10.577700000000002,1015.96
-0.5333333333333338,0.93,10.7387,1011.77
-0.5333333333333338,0.93,10.9158,1011.77
-0.4555555555555557,0.9,10.6582,1011.89
-0.022222222222221748,0.86,10.7387,1012.18
-0.022222222222221748,0.86,14.168000000000005,1012.27
-0.016666666666667298,0.87,18.998,1012.76
0.07222222222222363,0.86,14.1197,1013.07
1.0833333333333348,0.79,17.516800000000003,1013.65
1.2166666666666657,0.78,22.4595,1014.0
1.1277777777777784,0.75,34.08370000000001,1013.97
1.1999999999999982,0.69,25.4219,1014.54
2.3888888888888875,0.63,27.5954,1014.29
2.7999999999999994,0.62,26.9192,1014.26
2.7999999999999994,0.67,25.5507,1014.25
2.9777777777777774,0.67,20.8495,1014.33
2.822222222222221,0.7,15.617,1014.54
2.244444444444444,0.72,14.1358,1014.85
2.2888888888888874,0.72,16.261,1015.31
2.194444444444446,0.72,13.7977,1015.67
1.6444444444444448,0.75,16.888900000000003,1016.08
1.1944444444444438,0.76,11.0768,1016.7
0.6444444444444426,0.78,11.2056,1017.05
1.2277777777777783,0.78,11.3988,1016.86
2.1499999999999986,0.8,16.5186,1018.13
1.7333333333333318,0.78,14.1519,1016.86
1.7333333333333318,0.75,14.3612,1016.76
1.7722222222222208,0.79,13.9104,1016.89
2.244444444444444,0.73,14.457800000000002,1016.86
2.2222222222222223,0.8,15.922900000000002,1016.98
2.2388888888888894,0.8,15.1823,1017.29
2.7777777777777777,0.82,15.778000000000002,1017.57
3.933333333333332,0.76,22.02480000000001,1017.86
6.0555555555555545,0.65,25.6795,1017.88
7.1722222222222225,0.56,27.5954,1017.87
7.127777777777776,0.61,34.2608,1018.0
7.027777777777778,0.6,35.259,1017.63
5.044444444444443,0.7,34.437900000000006,1017.49
5.116666666666667,0.69,28.3843,1017.56
6.116666666666665,0.6,23.9568,1017.21
6.083333333333335,0.6,23.7958,1016.98
4.02777777777778,0.75,15.778000000000002,1017.65
4.072222222222221,0.69,15.1984,1017.96
2.866666666666665,0.76,17.404100000000003,1018.35
2.3833333333333333,0.75,11.382700000000002,1018.65
2.1000000000000005,0.77,12.075,1018.77
2.7999999999999994,0.76,20.5275,1018.67
2.7999999999999994,0.76,17.436300000000006,1018.47
1.9444444444444444,0.73,13.8299,1016.21
1.805555555555556,0.78,20.3826,1018.19
2.3833333333333333,0.78,17.1948,1018.06
2.9222222222222207,0.76,16.6957,1017.91
2.872222222222223,0.76,12.799500000000002,1017.67
2.338888888888889,0.79,11.2056,1017.46
3.866666666666666,0.7,15.552600000000002,1017.52
5.072222222222224,0.65,22.3146,1017.75
6.133333333333333,0.65,28.658,1017.66
7.227777777777778,0.55,33.9227,1017.74
7.872222222222224,0.62,36.62750000000001,1017.48
7.8444444444444414,0.57,41.4575,1016.9
8.916666666666664,0.51,33.2143,1016.76
7.85,0.53,26.1625,1016.37
7.872222222222224,0.53,26.081999999999997,1016.08
7.944444444444442,0.52,25.309200000000004,1016.04
7.777777777777778,0.58,22.620500000000003,1016.07
6.177777777777778,0.6,23.6187,1016.28
3.5611111111111087,0.72,12.6385,1016.59
2.4777777777777783,0.71,11.2861,1016.73
2.9166666666666665,0.73,11.237800000000002,1016.66
2.7888888888888905,0.73,10.577700000000002,1016.37
2.316666666666668,0.72,13.9909,1016.25
0.8333333333333334,0.77,13.9265,1015.93
0.6388888888888881,0.65,13.3469,1020.1
1.1666666666666674,0.75,11.7047,1015.24
0.6277777777777792,0.82,11.0446,1014.92
1.4222222222222234,0.75,13.9265,1014.34
2.82777777777778,0.67,12.9444,1014.42
2.872222222222223,0.67,14.007,1014.07
3.722222222222224,0.64,16.0034,1014.3
4.972222222222224,0.64,28.7868,1014.91
5.0,0.53,39.6221,1015.34
5.250000000000002,0.57,34.0515,1016.39
6.0888888888888895,0.53,36.56310000000001,1016.88
7.127777777777776,0.45,30.734900000000003,1016.76
7.23888888888889,0.4,37.07830000000001,1017.34
7.222222222222222,0.38,33.4397,1017.7
6.155555555555555,0.38,37.9799,1018.02
6.166666666666668,0.35,34.7438,1018.35
5.044444444444443,0.36,27.1124,1018.82
3.8611111111111134,0.39,22.2341,1019.71
2.338888888888889,0.46,15.407700000000002,1020.31
2.1555555555555572,0.5,24.3593,1020.99
1.555555555555554,0.52,16.6635,1021.29
-0.35555555555555585,0.62,10.787,1021.76
-0.9500000000000004,0.69,13.9748,1021.56
-0.4388888888888885,0.66,11.0607,1021.35
-1.761111111111112,0.91,2.9302,1022.28
0.11666666666666715,0.66,14.2163,1020.21
0.5777777777777773,0.67,11.1895,1019.52
1.0611111111111091,0.68,7.7924000000000015,1019.04
1.2055555555555566,0.69,17.3075,1018.38
2.244444444444444,0.6,14.5222,1017.61
2.177777777777779,0.65,15.278900000000002,1017.65
2.805555555555554,0.67,17.066,1017.91
5.050000000000002,0.65,15.4882,1018.11
7.311111111111106,0.59,23.506,1017.88
8.75,0.63,25.3253,1017.78
8.816666666666666,0.63,24.085600000000003,1018.18
9.638888888888893,0.58,28.04620000000001,1018.23
8.861111111111112,0.58,25.776100000000003,1018.08
8.77222222222222,0.55,27.6276,1018.8
7.822222222222222,0.54,31.82970000000001,1019.31
7.216666666666669,0.49,27.0319,1019.99
6.0611111111111065,0.54,26.2591,1021.01
5.994444444444442,0.53,23.8924,1022.37
4.949999999999998,0.54,23.45770000000001,1023.32
4.855555555555556,0.5,27.1446,1024.14
3.333333333333333,0.58,13.4274,1025.36
0.0611111111111108,0.84,5.796,1026.28
-1.4888888888888887,0.87,3.0751,1026.78
1.1444444444444457,0.81,8.645700000000001,1029.31
-1.5277777777777777,0.91,8.645700000000001,1027.68
-3.0333333333333337,0.91,3.0429,1028.26
-2.3000000000000003,0.86,10.706500000000002,1028.59
-2.1500000000000004,0.81,11.5437,1029.08
-2.1055555555555547,0.81,5.1681,1029.48
-0.044444444444443496,0.76,12.1877,1030.09
2.244444444444444,0.65,12.7673,1030.76
3.933333333333332,0.62,14.973000000000004,1031.34
5.888888888888888,0.5,14.4739,1031.44
7.15,0.42,16.1,1031.28
7.666666666666665,0.38,15.697500000000002,1031.1
8.788888888888888,0.38,14.989100000000002,1030.83
7.822222222222222,0.43,12.9605,1030.16
8.955555555555557,0.44,20.3504,1029.94
7.9222222222222225,0.47,15.665300000000002,1029.76
7.8444444444444414,0.47,14.007,1029.62
6.205555555555558,0.55,4.781700000000002,1030.1
4.100000000000001,0.66,3.880100000000001,1030.19
2.872222222222223,0.71,9.4829,1030.22
2.872222222222223,0.71,6.1824,1030.33
2.938888888888888,0.74,5.9409,1030.31
1.8555555555555567,0.75,6.3434,1030.13
2.3666666666666654,0.75,6.279,1029.83
2.9055555555555537,0.75,11.3183,1029.3
1.277777777777776,0.82,10.2235,1029.92
1.2111111111111108,0.82,6.0375000000000005,1029.45
0.7888888888888899,0.83,6.44,1029.24
1.1166666666666656,0.79,7.711900000000001,1029.34
1.188888888888889,0.79,9.1931,1029.44
2.2499999999999982,0.8,8.0661,1029.52
5.005555555555555,0.71,7.5992,1029.53
6.227777777777778,0.65,7.631400000000001,1029.74
8.08888888888889,0.62,4.524100000000002,1029.62
11.177777777777774,0.5,3.5098000000000003,1029.64
12.844444444444445,0.45,4.83,1029.34
13.872222222222225,0.41,6.8264000000000005,1028.92
14.972222222222221,0.3,15.3594,1028.34
15.016666666666667,0.29,14.168000000000005,1028.14
14.072222222222221,0.32,14.1841,1027.85
12.838888888888887,0.38,9.5634,1027.93
11.222222222222225,0.39,7.0518,1028.21
9.083333333333334,0.49,7.3255,1028.53
7.688888888888893,0.55,10.9158,1028.74
6.966666666666666,0.59,10.835300000000002,1028.93
5.005555555555555,0.67,6.4883000000000015,1029.12
4.349999999999999,0.68,6.3434,1029.22
4.3277777777777775,0.71,11.0446,1029.02
6.2333333333333325,0.74,10.6904,1026.71
2.7333333333333343,0.76,6.2951000000000015,1029.33
1.7166666666666686,0.79,10.9158,1029.02
1.7166666666666686,0.82,12.783400000000002,1029.05
1.1166666666666656,0.85,12.397,1029.3
0.07222222222222363,0.85,10.948,1029.42
2.2000000000000006,0.81,11.9784,1029.62
6.0888888888888895,0.71,12.4775,1029.8
9.027777777777779,0.66,14.1519,1029.68
12.322222222222226,0.52,12.3648,1029.41
15.116666666666667,0.44,14.651,1028.96
16.133333333333333,0.41,22.1697,1028.28
16.97222222222222,0.36,24.5686,1027.48
17.266666666666666,0.37,24.906700000000004,1026.81
17.288888888888884,0.34,22.2663,1026.11
17.09444444444445,0.31,23.3933,1025.7
15.066666666666665,0.39,15.665300000000002,1025.32
12.333333333333336,0.5,10.7548,1025.61
10.177777777777775,0.58,9.160900000000002,1025.87
8.961111111111112,0.63,9.4507,1025.91
9.444444444444443,0.61,11.0446,1025.72
8.005555555555553,0.7,11.0607,1025.99
6.872222222222222,0.7,11.1573,1026.2
3.2611111111111097,0.92,6.0375000000000005,1013.38
2.561111111111111,0.84,5.0232,1020.74
2.7611111111111097,0.96,10.9158,1014.02
2.2722222222222244,0.96,3.5581,1014.2
2.7111111111111126,0.95,4.5563,1014.74
3.911111111111111,0.89,11.0607,1015.41
5.005555555555555,0.76,15.262800000000002,1015.8
4.8277777777777775,0.73,8.693999999999999,1016.46
7.022222222222222,0.66,9.7405,1017.41
7.644444444444442,0.59,15.504300000000002,1018.12
8.68888888888889,0.57,20.9944,1018.82
8.844444444444445,0.47,21.590100000000003,1019.01
9.933333333333334,0.57,22.1214,1019.1
10.044444444444443,0.45,21.4935,1018.97
9.933333333333334,0.42,23.683100000000003,1018.98
9.905555555555557,0.5,13.1215,1019.27
8.955555555555557,0.51,16.6474,1019.38
7.799999999999999,0.58,15.633100000000002,1019.78
6.183333333333335,0.69,12.4131,1020.28
6.222222222222222,0.69,8.693999999999999,1020.96
5.044444444444443,0.7,9.3058,1021.15
5.533333333333334,0.7,10.706500000000002,1021.45
5.144444444444444,0.75,6.5205,1021.61
4.866666666666665,0.74,11.1573,1021.48
7.477777777777778,0.7,10.8031,1026.11
8.299999999999999,0.73,10.9319,1021.76
6.255555555555555,0.7,11.0124,1025.89
5.255555555555556,0.69,10.9158,1025.59
3.722222222222224,0.76,13.2503,1025.53
2.82777777777778,0.76,9.4829,1025.38
2.82777777777778,0.76,11.0446,1025.28
6.116666666666665,0.76,12.8639,1024.99
8.355555555555554,0.65,11.3505,1024.98
13.838888888888887,0.45,25.3736,1024.84
15.816666666666665,0.34,33.005,1023.97
17.15,0.35,37.51300000000001,1023.28
17.683333333333326,0.34,29.9299,1022.6
17.616666666666667,0.33,33.56850000000001,1021.91
17.244444444444444,0.35,26.7582,1021.2
17.777777777777782,0.34,26.6455,1020.9
17.68888888888889,0.35,18.7887,1020.44
16.133333333333333,0.41,15.939000000000002,1020.52
13.955555555555556,0.51,14.4739,1020.6
13.916666666666664,0.5,11.9301,1020.83
13.838888888888887,0.52,17.291400000000007,1020.8
13.238888888888884,0.54,11.3344,1020.82
11.405555555555555,0.63,13.0088,1020.87
9.066666666666666,0.71,11.1573,1020.8
8.538888888888888,0.75,11.3344,1020.87
11.083333333333336,0.73,13.845999999999998,1020.17
8.444444444444446,0.74,14.1841,1020.39
8.494444444444444,0.71,14.4739,1019.99
8.972222222222221,0.72,14.6027,1019.89
7.894444444444447,0.72,14.2163,1019.87
7.822222222222222,0.72,14.023100000000005,1019.78
8.922222222222224,0.68,14.860300000000002,1020.08
11.116666666666665,0.62,12.3487,1019.99
12.822222222222221,0.59,14.1519,1019.88
15.927777777777779,0.45,23.989,1019.53
17.733333333333334,0.44,29.5274,1019.02
17.82222222222222,0.46,32.216100000000004,1018.61
18.73888888888889,0.43,27.2251,1018.62
20.022222222222226,0.4,22.1214,1017.71
20.022222222222226,0.4,17.387999999999998,1017.26
19.716666666666665,0.44,17.581200000000006,1017.47
17.872222222222227,0.5,23.3289,1017.64
17.22222222222222,0.52,17.3075,1018.14
16.194444444444443,0.55,18.1286,1018.74
15.044444444444444,0.6,11.5276,1019.15
13.91111111111111,0.64,11.3505,1019.64
13.872222222222225,0.62,15.005200000000002,1020.07
13.244444444444447,0.67,11.1734,1020.23
12.155555555555555,0.7,10.948,1020.34
10.744444444444447,0.93,8.3237,1022.55
9.516666666666667,0.8,6.391700000000001,1020.04
7.966666666666669,0.86,6.2951000000000015,1020.14
7.233333333333336,0.86,6.1663000000000014,1020.3
6.305555555555558,0.86,7.647500000000001,1020.36
7.322222222222222,0.87,4.8944,1020.68
10.755555555555556,0.82,6.1502,1021.3
12.733333333333334,0.72,14.1519,1021.39
15.905555555555555,0.59,17.5329,1021.48
16.833333333333332,0.57,23.167900000000003,1021.54
17.5,0.54,15.8746,1021.8
17.477777777777778,0.52,21.960400000000003,1021.61
18.433333333333334,0.49,19.7225,1021.68
16.916666666666668,0.54,21.3486,1021.43
15.9,0.6,16.985500000000002,1021.6
14.05,0.71,19.271700000000006,1021.81
12.733333333333334,0.83,12.5902,1022.08
12.177777777777779,0.87,4.717300000000002,1022.27
11.238888888888884,0.92,5.9731000000000005,1022.76
11.08888888888889,0.93,12.4453,1023.08
11.08888888888889,0.93,10.851400000000002,1023.47
11.122222222222225,0.94,6.8264000000000005,1023.43
10.555555555555557,0.96,10.7548,1023.38
10.555555555555557,0.96,10.948,1023.1
9.566666666666666,0.87,4.781700000000002,1020.96
10.488888888888887,0.96,6.5527000000000015,1022.88
10.533333333333337,0.93,13.9426,1022.47
10.494444444444444,0.94,6.0536,1022.29
9.97777777777778,0.93,8.017800000000001,1021.99
9.927777777777775,0.93,3.4293,1022.08
10.02222222222222,0.88,10.1591,1022.17
9.949999999999998,0.78,5.0876,1022.68
11.038888888888886,0.78,8.9677,1022.67
11.205555555555556,0.78,3.815700000000001,1022.74
12.194444444444445,0.73,9.2414,1022.31
12.238888888888884,0.74,7.744099999999999,1022.08
13.027777777777779,0.72,7.744099999999999,1021.55
12.844444444444445,0.72,7.744099999999999,1021.26
12.333333333333336,0.8,9.4829,1020.85
12.538888888888884,0.78,8.0822,1020.51
12.288888888888884,0.8,4.717300000000002,1020.15
11.25,0.85,3.3488,1020.15
11.361111111111116,0.85,1.0626000000000002,1020.07
11.133333333333333,0.86,0.4025,1020.36
10.6,0.89,4.8461,1020.45
10.633333333333333,0.88,1.449,1020.47
10.533333333333337,0.89,6.44,1020.45
10.577777777777776,0.89,5.8604,1020.36
8.672222222222222,0.81,2.8175000000000003,1020.88
9.488888888888887,0.86,3.22,1020.26
9.422222222222224,0.89,3.22,1020.06
9.394444444444442,0.85,2.6565,1019.99
8.861111111111112,0.93,1.5295,1020.16
8.816666666666666,0.89,0.0,1020.55
9.827777777777776,0.84,4.7978000000000005,1020.64
11.116666666666665,0.8,4.7656,1020.78
12.222222222222221,0.74,1.3202,1021.08
13.527777777777779,0.7,2.0769,1021.08
16.022222222222226,0.59,8.6779,1020.79
17.155555555555555,0.58,12.3648,1020.39
17.666666666666668,0.52,11.9623,1019.79
18.772222222222226,0.48,12.042800000000002,1019.28
17.805555555555557,0.52,10.6904,1018.9
17.88888888888889,0.51,9.1931,1018.78
17.711111111111116,0.52,3.0429,1018.8
15.92222222222222,0.63,4.7978000000000005,1018.99
13.988888888888884,0.67,7.1162,1019.36
12.705555555555556,0.72,8.9516,1019.78
13.122222222222225,0.7,6.4078,1019.99
10.977777777777774,0.82,6.5849,1020.25
11.972222222222221,0.7,6.6493,1020.59
10.511111111111113,0.75,6.3434,1020.87
13.222222222222221,0.76,15.0857,1020.24
8.333333333333334,0.86,6.44,1020.86
7.316666666666667,0.89,4.508,1020.76
8.050000000000002,0.87,5.2486,1020.89
7.85,0.89,9.4829,1020.93
7.85,0.96,10.9158,1021.23
11.861111111111107,0.76,16.2288,1021.5
12.783333333333333,0.73,17.0982,1021.72
15.072222222222226,0.67,21.7994,1021.81
17.73888888888889,0.52,29.897700000000004,1021.62
18.86666666666666,0.48,35.74200000000001,1020.93
19.977777777777774,0.45,32.795700000000004,1020.43
20.011111111111106,0.44,30.203600000000005,1019.77
20.11666666666666,0.44,29.801100000000005,1019.12
20.07222222222222,0.44,29.8494,1018.73
18.177777777777774,0.5,25.76,1018.95
17.84444444444445,0.5,20.1733,1018.98
17.266666666666666,0.52,16.9694,1019.0
16.088888888888892,0.56,20.897800000000004,1019.27
15.972222222222221,0.57,22.765400000000003,1019.32
14.861111111111107,0.63,24.0212,1019.43
14.861111111111107,0.66,19.3361,1019.7
14.305555555555555,0.68,19.803,1019.6
14.327777777777774,0.68,16.7762,1019.71
12.472222222222225,0.59,24.63300000000001,1013.51
13.199999999999998,0.71,16.9533,1019.82
13.194444444444445,0.66,19.931800000000006,1019.74
12.088888888888887,0.69,18.8048,1020.06
12.066666666666665,0.68,21.3486,1020.19
11.022222222222226,0.73,21.268100000000004,1020.02
12.372222222222225,0.68,16.1,1020.41
13.844444444444445,0.61,26.0176,1020.3
16.088888888888892,0.57,26.2752,1020.3
17.711111111111116,0.53,25.438,1019.74
18.911111111111115,0.49,23.6187,1019.08
20.066666666666674,0.45,26.6616,1018.27
21.12777777777778,0.41,24.2466,1017.21
21.15555555555555,0.42,26.72600000000001,1016.47
20.161111111111115,0.45,26.5328,1015.69
19.966666666666665,0.44,22.0892,1014.79
19.09444444444445,0.46,24.5525,1014.57
17.333333333333332,0.48,27.4505,1014.14
15.344444444444445,0.5,27.2251,1013.46
13.961111111111116,0.52,27.691999999999997,1013.74
13.91111111111111,0.54,27.9013,1013.18
12.844444444444445,0.56,27.1768,1012.82
12.222222222222221,0.58,27.6276,1012.5
12.2,0.58,27.7564,1012.3
7.633333333333335,0.86,13.3147,1009.42
11.6,0.56,19.8996,1011.67
11.57777777777778,0.54,24.6813,1011.29
10.916666666666664,0.58,19.5132,1010.98
10.027777777777775,0.63,21.3486,1010.82
11.044444444444444,0.63,16.6957,1010.95
